Loan Amount,Funded Amount,Funded Amount Investor,Term,Home Ownership,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Last week Pay,Accounts Delinquent,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit
13963,19936,5421.363711999999,58,33621.97952,17.69399346,0,0,23,0,25382,53.18857127,20,9319.470786,0.060727747,2.57084563,0.375994699,0,29,0,28,220020,10779
13736,34449,8777.962001,59,79731.52742,30.60405642,0,0,11,0,5490,65.18309685,24,1558.4093710000002,0.020436235,3.005689536,0.6504056970000001,0,109,0,15,154798,19023
7541,32629,10114.91009,59,98442.45202,16.59050894,0,0,22,0,12965,47.29528323,7,7266.550026999999,0.098617053,3.0443862580000003,0.795618675,0,76,0,30,374340,11496
28490,21083,32357.52136,59,63838.38382,29.79128579,0,0,12,0,7996,69.15903019,28,5582.720717,0.069406967,0.264158297,0.166062515,0,27,0,10,201114,7316
26290,33984,12229.53612,59,97997.98778,32.51417172,0,0,8,0,390,35.46368797,7,10013.5341,36.54168109,0.615237578,0.553137721,0,90,0,33,270140,25542
10341,7875,15562.00984,59,210207.1269,38.67288895,0,0,15,0,209,16.73780009,23,792.8710991,0.041065064,1.395647918,0.117893151,0,108,0,32,36620,49971
15951,22312,7180.869170999999,59,103457.9719,37.36616856,0,0,13,1,2722,56.10808401,17,9976.190187,0.033151996,2.709485913,0.394243467,0,87,0,23,160554,6664
3623,8103,12135.04133,59,151913.038,17.73464862,0,2,11,0,7966,63.00873917,18,2315.131272,0.032793262,1.942208859,1.00811935,0,144,0,19,35506,35099
7722,31918,8710.759754,59,141470.7411,34.89029473,0,0,8,0,28581,45.59197539,24,1834.960113,0.010763425,2.229176932,0.770280799,0,50,0,44,276894,22340
7163,19522,12021.86509,58,30950.27307,10.46324593,0,0,10,0,14,0.945699604,14,799.9994114,0.075587053,2.047521555,0.155174172,0,52,0,3131,137028,3594
30859,33027,9500.585355,59,89117.14837000001,27.25580978,0,0,15,4,13012,40.20287925,28,2438.559431,0.010311623,1.473026635,0.878150201,0,90,0,938,299647,20002
21147,23105,9172.851856,59,59950.05077,19.76639701,0,1,10,0,1623,92.64290389,34,1785.7734469999998,0.028845619,1.4425363759999998,1.230182432,0,134,0,19,245340,7332
16924,16461,15748.99362,59,77245.3851,39.08183068,0,0,13,0,5473,43.51055557,9,2345.021243,0.025641376,2548.7474,0.7200120590000001,0,18,0,40,315978,12842
13614,6837,8018.562453,59,44347.86463,19.66919768,2,0,13,0,262,46.13713736,29,2959.332309,0.066816654,2.146203412,0.178745741,0,74,0,54,45780,19318
25235,17113,9377.722425,58,31588.14544,24.61545113,1,0,13,0,2298,66.13619627,32,1022.423154,0.0315704839999999,3.531269037,0.966669035,0,17,0,51,13666,8772
33683,14858,18339.62864,58,59011.409620000006,15.88688834,0,0,10,0,711,11.705059,30,473.1717908,0.044779893,0.487363721,0.0114642069999999,0,59,0,47,411684,37853
24622,23070,14145.30799,59,165539.5284,25.82879829,1,0,15,0,5957,88.43606432,21,776.1053046,0.0580822659999999,1.942627837,0.277436376,0,95,0,10,204091,37977
1500,4817,11130.23598,58,116905.1339,34.15141145,0,0,12,0,6360,39.36649794,35,2745.230963,0.035782377,373.1856204,1.063979234,0,8,0,33,22333,5386
5907,19558,16313.4368,59,106240.3077,29.39987327,0,0,3,0,6250,60.41548085,5,112.2459604,1.955808361,3.544928119,0.6332174389999999,0,93,0,41,34046,7591
18837,24712,11651.60268,58,60913.81053,33.45279435,0,0,5,0,5887,56.35736104,19,746.3282024,0.084021284,1.599287792,1.140708267,0,26,0,24,165239,12018
21704,6243,13727.37939,58,49903.8723,31.3291593,0,0,34,0,4084,48.36640756,16,1529.732602,0.0129967489999999,6.893965583,1.059830389,0,100,0,13,201622,35400
17121,10001,4811.15763,58,52888.072960000005,12.91389811,1,0,11,0,8065,45.26969479,8,4393.404959,0.005085846,3.042661605,1.136631154,1,107,0,4,17140,24445
17961,23807,17172.477069999997,59,80122.58389,23.53621591,0,0,34,0,1968,66.80217074,15,2022.869574,0.009842873,5.530932575,1.0728348090000002,0,55,0,43,401510,7342
29555,8586,10192.84488,59,75734.16405,25.18126532,1,0,27,0,7900,35.69621788,30,5854.399618,0.059218204,5.136199337,0.7368197240000001,0,19,0,372,13346,35587
34828,8499,7248.375735,58,34376.56756,15.16103793,0,0,14,0,12495,56.20307263,11,3253.561914,0.038055175,3.921209339,1.069394079,0,51,0,63,331036,10396
16183,21325,11462.32883,59,73975.68708999999,31.16812342,0,0,13,0,29117,47.19217742,19,684.0243431,0.037707447,4.015541919,0.326519774,0,41,0,13,37463,13565
4892,8676,10474.91529,59,71375.5374,35.34170848,0,0,12,0,28355,66.97283194,27,12788.86916,0.1350022619999999,3.930288706,0.946647502,0,157,0,30,27665,4342
7422,32119,13488.10585,59,52437.0673,35.28225708,0,0,8,0,1106,36.44997949,10,3122.598199,0.0488453,468.1824635,0.7574434059999999,0,100,0,52,37982,8780
11759,7568,19969.47974,59,94033.10907,16.70168704,0,0,15,0,3106,43.26744667,20,2134.345187,0.096536006,1.947615744,1.066739611,0,24,0,51,68670,35570
7295,7807,20287.1354,59,59788.01218,18.27014509,1,0,30,0,8293,17.23177721,30,425.8124462,0.047090384,8.444140083999999,0.0868091469999999,0,153,0,40,106474,8640
10268,8646,8922.159078,59,92798.41697,20.96447787,0,0,27,0,7634,48.1873724,14,71.22986313,0.043016284,1.644286392,0.728469137,0,132,0,37,467253,20799
8969,7322,19252.00142,59,23697.90741,13.37580337,2,0,11,0,6539,48.51782226,20,4377.225993,0.010613949,0.012436009,0.956468672,0,89,0,44,79673,32178
19917,13745,17048.8602,59,196184.357,32.72115414,0,0,14,1,6504,60.13889306,8,1918.16687,0.005911165,4.6245439930000005,0.708929147,0,125,0,39,50946,53309
9590,7853,6268.171893,59,87103.56206,19.39466603,0,0,9,0,7160,99.99327254,17,531.1884456,34.27157086,6.869144276,0.7394363429999999,0,12,0,17,83265,28379
19172,9333,14601.27718,36,57444.76366,19.21298321,0,0,11,0,15190,55.36132978,11,4404.575215,0.107140163,2.627864737,0.6540139220000001,1,22,0,27,224789,29798
23065,10828,23364.6027,58,63310.42239,14.79387079,0,0,18,0,10916,88.60218343,33,2515.166755,0.098326806,3.153918596,0.44385938,0,84,0,36,87817,14198
20901,16294,16906.317219999997,59,75282.17701,18.93104253,0,0,9,2,22875,29.72044227,21,143.236515,0.003415775,5.176209616,0.241107311,0,106,0,503,33317,18576
5885,22440,15066.7854,59,75020.28285,22.98659772,0,0,15,0,13823,3.5808643210000004,21,257.8718831,25.04756424,1.570329808,0.7451542729999999,0,66,0,478,397667,11384
9451,22777,8917.377534000001,59,117982.5756,19.14567677,0,0,11,0,16027,28.73409798,5,444.0807188999999,0.012692759,5.867589307,0.496606347,0,141,0,43,23673,12444
19608,12327,7110.931296,59,42743.95652,36.85379885,0,0,18,0,41463,37.52136349,15,417.7968862,0.010036138,2.832702845,0.849041681,0,8,0,35,13485,10960
11439,16904,26730.95572,59,88396.40571,17.06460853,0,0,13,0,1948,59.67700483,18,2059.175272,0.051734913,4.075170302,0.978983712,0,14,0,50,522615,19929
10571,8686,14335.88301,59,45056.13636,16.36780247,0,1,12,0,7690,56.37627215,25,1907.399006,0.116166743,2.260123607,0.517482027,0,150,0,43,22497,11183
15846,5185,5968.663570000001,59,201395.6973,28.19942872,0,0,14,0,37944,27.13220973,13,170.5241429,0.034948122,3.002750678,0.581594055,0,44,0,1671,36850,32150
20009,8652,24856.82425,59,85508.08914,30.93836852,0,0,19,0,5065,29.81197827,18,666.497963,0.025016707,0.202894101,0.472569286,0,82,0,47,229927,6528
15300,9075,12621.12518,59,59394.3334,23.90710506,0,0,12,0,105,47.55870216,21,257.1161653,0.039831671,7.436889925,0.5720951,0,133,0,44,472176,28053
20725,7514,20861.04629,59,141055.1477,20.14645231,0,0,12,0,1313,51.35827891,15,1889.442027,32.6920376,7.512128331,0.784058302,0,125,0,45,90521,4315
10982,5233,8109.488158,59,28303.35813,10.00507117,0,0,14,0,474,60.95967988,7,2595.679403,0.026977644,2.422011749,0.675160962,0,70,0,1566,73810,11659
30946,9098,8353.94513,59,38277.32799,29.03646355,5,0,17,0,3542,55.76734957,36,156.7195001,0.019951599,4.628350051,0.867868599,0,116,0,34,27097,56738
22072,12770,8546.923228,59,97309.49431,36.32839699,0,0,33,0,9637,79.86422739,8,1225.657934,0.007778871,5.05473393,1.3201628090000002,0,92,0,36,396919,7507
31980,23110,15969.66512,59,96238.4538,18.7227396,0,0,13,0,4031,62.75687543,20,451.1440955,0.000618672,3.108538975,0.8799722759999999,0,51,0,9,25568,31599
14865,22049,11559.42424,58,79868.11012,37.77135258,0,0,11,0,7760,1.422044451,12,573.6278265,0.083653035,4.570841446,1.290261145,0,60,0,47,21866,11090
14368,13190,13505.10926,59,57216.7791,27.78078168,0,0,12,0,2680,56.53021927,7,1011.160694,0.037425606,4.356333669,0.576284944,0,58,0,1906,233045,1030
32011,26590,11699.11317,58,45687.20782,23.47865796,0,0,12,0,1147,30.04440224,18,1077.190792,0.0448965059999999,3.767734555,1.281376643,0,27,0,34,51242,5648
3102,21631,10142.73037,59,128482.2984,1.95000333,0,3,12,1,1039,17.66232545,25,870.3720937,0.022432534,2.6181496440000003,0.167892084,0,77,0,25,243954,31094
19086,9852,11287.07615,59,62463.30765,30.20193717,0,0,11,0,21714,89.55308196,26,2420.50649,0.019379011,0.49889167,0.606148934,0,33,0,41,282660,26904
14759,31584,12477.97595,59,71333.17696,22.41890268,0,0,26,0,8812,18.02072533,8,405.400962,0.066559507,6.401351315,0.7312154000000001,0,71,0,6,156436,1597
22399,22938,15656.90675,58,45755.5278,34.27863551,0,3,10,0,1652,51.19004124,21,1336.59436,0.041355527,1.324904808,1.028836168,0,161,0,47,37978,5594
13716,13614,32603.73927,58,34353.86672,15.97455557,1,0,14,1,6473,50.72345034,24,7453.042695999999,0.036999137,6.691232733,0.696194979,0,113,0,21,299745,8584
6968,16899,10079.23422,58,22399.23042,13.256540300000005,0,0,10,1,6860,39.98752879,18,492.7624018,0.066486296,3.684083413,1.276634806,0,103,0,46,584731,36436
15642,22948,11902.57381,58,63448.84307,18.93042009,2,0,5,0,6122,61.80916845,21,1189.125593,0.089495665,6.777345887999999,0.6597091660000001,0,90,0,26,98010,6786
30475,6290,20292.6465,59,52587.55221,21.18265513,1,0,11,0,6064,47.19548135,21,76.45496852,0.024347922,4.093870388,1.28859974,0,150,0,42,30058,17833
7920,3462,4493.473263,58,82175.49711,24.11109837,0,0,22,0,12633,7.573527815,20,466.4940736,0.0285470489999999,2.861806849,1.231081718,0,66,0,12,213652,15810
25138,9003,12067.98313,58,48314.43624,8.778830317999999,0,0,9,0,4828,45.72082259,9,207.8871314,0.039594013,6.314783508,1.331464185,0,15,0,49,25597,3195
11014,11392,11957.89106,59,119347.6003,12.41399859,0,0,8,0,4963,7.698245836,21,3034.641758,0.074897596,4.328428936,0.045652587,1,127,0,32,340981,9341
25189,6604,12655.12272,59,104430.3732,30.67351536,1,0,11,0,7259,72.19449714,54,707.7508307999999,0.016746529,5.875286048,1.326448713,0,97,0,451,81031,43253
32241,13430,10910.69536,59,33689.91816,21.59453177,0,2,15,0,5563,48.7865145,14,571.4194328,31.06193779,3.165957147,0.407158601,0,53,0,37,35218,20907
14700,10504,32448.60075,59,63994.68062000001,21.80653641,1,0,20,0,10919,50.02147303,17,797.4694552999999,0.020599625,3.5701497360000003,0.961315018,0,21,0,34,67145,2093
13694,7327,9085.110383,58,42947.90418,17.19587181,0,0,10,0,17089,41.29938794,7,42.41051547,0.04186598,3.72566382,0.099152794,0,58,0,29,128861,6819
16940,21143,10746.55119,58,49195.50016,17.284907,0,0,19,0,6630,92.19079808,11,1979.510915,0.054903505,4.334029961000001,0.168127286,0,32,0,44,272763,44836
22755,29345,29903.52117,59,88178.76613999999,28.34577779,0,0,18,0,2196,20.13293522,23,336.6487763,0.0112286989999999,0.953867964,1.218223795,0,34,0,58,485135,21063
8210,16288,4513.146739,59,46422.21975,36.00151907,0,3,14,0,16777,65.3162705,17,282.62491889999995,0.018463752,1.968544085,0.7522082440000001,0,146,0,51,131506,63889
15708,30142,10972.79011,36,220475.6891,25.07944766,0,0,21,0,336,70.36949806,14,1287.614909,0.049118787,7.471090105,1.5518028780000002,0,85,0,33,399481,4311
7206,31808,11087.50053,59,88969.17181,18.07932596,0,0,13,0,12858,46.32014455,15,110.6147907,0.024937937,0.182187822,0.4222211729999999,0,122,0,1711,38287,29587
14625,9636,3648.526092,59,38683.07261,26.2451714,0,0,17,0,2622,25.55405756,16,1021.747475,0.005030369,7.29710741,0.252926608,0,3,0,44,166530,37851
9898,10866,23826.32843,59,222388.6253,32.20397646,2,0,10,0,4695,12.21949805,20,1064.035225,0.048016175,0.775739672,0.062435073,0,82,0,24,117324,34007
14591,5447,12423.14414,59,334954.8902,25.31739,0,0,12,0,4838,49.94947149,11,1487.754948,0.0351305929999999,8.099095091,0.492164446,0,36,0,44,30101,26848
21383,9734,12641.21397,59,114412.6585,17.41178953,0,0,9,0,8200,46.39640142,4,2956.15025,0.019712558,2.233267563,0.82322821,0,107,0,28,114248,53673
10013,8792,13532.832880000002,58,185604.3681,18.21925493,2,0,14,0,7574,55.95740798,24,2268.630758,0.006020079,5.361046733,0.76667969,0,76,0,36,44438,10274
14676,11172,16071.81597,58,68652.25741,19.54193095,0,0,14,0,7839,63.00662168,26,557.853043,0.00070203,2.073549807,0.725327935,0,76,0,29,344310,34188
3446,7115,13489.44799,59,39470.34889,26.15010882,0,0,12,1,9231,14.27476079,33,885.715965,0.002175622,4.181947344,1.194944538,0,33,0,54,46826,2022
8215,10825,8906.738626,58,43337.59192,11.71127415,1,0,21,0,3230,11.54595311,7,528.0059660000001,0.006409016,3.689679459,1.241459314,0,89,0,42,198635,29641
20801,22240,14191.802430000002,58,64289.14463,39.51775384,0,0,8,0,13102,55.97652083,34,49.42994098,0.0314378239999999,2.0181346380000003,1.187178953,0,127,0,43,40139,22022
15591,30306,13353.27569,59,36263.782360000005,36.90199197,1,0,11,0,4650,52.50744415,44,2768.716295,0.074657376,6.97583462,0.296996136,0,6,0,33,37467,39610
20411,13348,14153.55415,59,34114.99804,37.74240033,0,0,20,0,1414,37.55445301,15,1024.644136,0.056736993,3.54235203,1.180440374,0,71,0,41,81040,44773
16093,20119,22329.1686,58,52711.93708,34.4507209,0,0,16,0,8024,69.76572714,16,3115.455903,0.075593397,6.970111636,0.314595925,0,94,0,13,434962,14184
8262,11891,12103.60747,59,75317.61107,32.07881168,0,0,9,0,8433,24.6964886,21,692.5726638,0.025415768,7.0844394,0.6719711209999999,0,113,0,39,137951,17260
8599,9903,7846.883793000001,59,67248.26361000001,25.50106837,0,0,10,0,3960,28.41038127,26,762.4779806,0.0377222289999999,0.847672097,1.260714529,0,128,0,47,63107,8667
20803,12386,15053.29525,59,88278.23941000001,17.10485216,1,0,10,0,4109,67.03124162,17,4505.960124,0.009496428,6.377122385,0.1713269389999999,0,16,0,47,293209,8830
13372,10370,12723.47449,59,77646.37397,29.32983629,0,0,9,0,7694,52.01414745,6,887.5783177000001,0.011277861,2.955158565,0.442340975,0,51,0,16,166730,8200
31836,11670,23093.87818,59,61478.756120000005,36.55698086,0,0,13,0,14438,86.6039042,10,1256.893329,0.057418167,3.501317953,1.4907251519999998,0,92,0,58,57314,15436
30728,26524,22346.33294,59,162582.978,13.55839926,0,0,19,0,1288,55.91896271,16,483.1542883,0.037099706,2.218835239,1.392535496,0,34,0,30,43677,20361
17646,10929,8065.019920999999,59,71569.02955,24.49936078,0,0,16,0,1449,47.45445704,14,2834.3566370000003,0.049976132,0.74834995,1.404253506,0,76,0,3395,285464,35713
15007,26995,31200.21779,59,58276.58688,17.87571307,0,0,11,1,11897,48.00018469,22,5202.336233,0.093402493,3.2674660660000003,1.025188286,0,15,0,37,107325,40251
26878,11306,7262.224828,58,182123.9664,20.69026787,0,0,20,0,3995,63.88897101,38,2531.639857,0.019441251,1.646402021,0.821917131,0,35,0,45,156564,10414
11633,6346,26040.40402,58,32533.02678,7.067281457999999,0,0,19,0,172,62.11499434,7,617.4977134,0.00794301,4.8017399560000005,0.83653595,0,62,0,40,79809,49804
12984,26849,7867.921484,58,62726.48271,27.38076974,0,0,33,0,4143,50.44448897,29,671.3686389,0.035606077,9.346460851,1.286045932,0,96,0,35,41401,3945
17555,8153,28749.13769,58,101323.0688,18.34061847,0,0,15,0,6414,71.00775074,11,2401.800571,0.0795420959999999,3.508282935,0.8466742620000001,0,122,0,34,233807,28546
10342,8292,17325.02429,58,65741.09712,35.46518228,0,1,7,1,1331,42.24560542,17,819.8335812999999,0.099977343,5.716594373,1.385755277,0,102,0,39,32711,17222
16510,6799,7157.243973999999,58,138921.0118,30.18837756,0,0,14,0,7764,21.55091434,24,530.5295645,0.131287491,8.310683715,0.552168627,0,148,0,50,195176,17582
2921,4902,22796.68066,59,77539.76912000001,20.94365539,0,1,9,0,912,43.03176583,5,503.0141954,0.036760341,2.835954484,1.091630585,0,92,0,21,260580,6299
11597,29465,18038.63456,59,77782.00443,39.12924237,1,0,11,0,3132,8.253693972999999,21,727.0003752,0.031648035,0.009877589,0.431134776,0,54,0,16,21299,23360
6523,32532,26556.15163,59,57843.94703,21.21431257,1,0,13,0,6775,30.14444142,7,1327.730956,0.080268259,0.196050767,0.643245235,0,109,0,30,61366,36023
18860,11589,9571.797352,59,206544.9285,31.90062021,1,0,32,0,4041,91.73118455,9,411.0979619,0.025319751,3.09945463,0.821464105,1,85,0,30,106363,30591
14773,20444,10672.27905,59,60976.520670000005,25.38222262,0,0,14,0,7485,94.54830749,17,140.12926169999997,0.061016637,5.7252920970000005,1.180813502,0,67,0,8,26184,6331
15087,11463,7723.355114,59,92707.18937,35.20953843,0,0,13,0,16277,34.73610152,22,6059.173439,0.0181517689999999,6.076811745,0.6728064309999999,0,78,0,47,396012,29333
11809,21962,13926.4225,59,134548.5423,9.640528264,0,0,14,0,10138,68.38738391,4,3632.172479,0.03223543,6.62730755,0.394815144,0,60,0,39,42376,9944
29383,13385,15441.77169,59,68053.1747,14.69358147,0,0,13,0,15156,57.87603783,19,5010.6512920000005,0.09745778,5.125027571,0.100922279,0,49,0,27,71961,21795
20680,26039,3637.709725,59,53462.69812,13.78602133,0,0,13,0,18595,72.77065071,19,2046.021791,0.022614795,1.722232181,1.435128872,0,75,0,37,79196,109176
31999,6702,9259.649803,59,77085.71462,32.17820923,0,0,22,0,3588,14.91310223,10,2588.8195,0.059882653,0.421673102,1.074722727,0,51,0,40,303955,6127
4451,10050,13161.40117,59,52774.83803,9.372867486,0,0,13,0,2988,5.420488384,9,190.5494743,0.053528082,6.55137306,0.84676629,0,75,0,1067,13705,24351
29662,24969,6676.421564,58,87857.48316,12.47283928,2,1,11,0,7547,16.12707398,13,338.0975155,0.008946192,2.492941739,0.927336883,0,77,0,1614,26373,24297
23304,9966,6149.692264,59,65762.02317999999,30.01334797,0,0,11,0,1118,43.52552505,15,1423.199681,0.023736746,4.521200492,1.589301,0,102,0,41,69756,6735
13415,11730,6948.369479999999,58,53873.044120000006,29.32274283,0,0,9,0,7444,36.10906824,10,194.896077,0.075206944,6.839041364,0.446803812,0,106,0,28,496110,15011
18216,7484,30882.77772,58,69237.00365,12.92699647,0,1,10,0,2852,21.61316664,35,476.604745,0.053017608,3.922338089,0.847605565,0,124,0,49,28525,13061
15533,4726,31755.32038,59,117679.0527,25.9556334,0,0,11,0,8281,3.481844642,13,2260.22095,0.026148347,3.248073215,0.426600847,0,55,0,17,48286,8005
20262,9485,5768.870267,58,159091.7414,22.74338192,1,0,16,0,3305,21.5976097,37,1695.7558210000002,0.035725281,5.150460336,0.657377554,0,142,0,37,239114,80878
33683,9044,9046.726794,58,58291.28649,14.6694473,0,0,13,0,10635,28.28218477,20,575.8433432999999,0.019445891,5.871699435,0.0424289209999999,0,31,0,28,75220,22780
2918,11464,11563.51471,59,62513.54043,11.70317834,0,0,16,0,623,48.75308802,8,1497.499116,0.010937042,4.619864719,1.110574258,0,107,0,26,64385,23059
15338,25128,13686.78123,59,74982.89597,21.38429745,0,0,10,1,16778,39.44754989,13,1673.172098,0.040205105,2.22510725,0.8247735009999999,0,10,0,61,91993,25634
15598,14142,16740.52152,59,44461.89723,15.68674915,0,0,12,0,40964,0.586275508,13,639.9422012,0.106656216,1.091183075,0.952237654,0,18,0,42,79817,29818
8553,5887,11750.75508,59,145241.9658,18.80262545,0,1,8,0,24852,83.01103516,38,607.2054323,0.015524069,0.10485434,0.324255172,0,13,0,44,32887,8879
32292,26352,22331.64875,58,128146.6247,25.74971726,2,0,22,0,15331,68.90186236,18,500.32142180000005,0.019652436,6.103055087,0.592832854,0,68,0,18,610789,6679
17547,8146,25092.50892,59,103236.1775,37.00564616,0,0,13,0,425,50.04093007,18,809.2303092999999,0.035693084,2.405135874,1.148717627,1,112,0,50,210209,7398
11928,10589,30339.95512,59,63081.7468,19.07102659,0,0,10,0,16276,61.22217228,10,2477.472711,26.39321868,5.554156788999999,0.434060254,0,120,0,35,37161,4479
15400,10357,8724.451232,59,80609.76659,31.83458366,0,0,14,0,2837,81.00772384,8,7928.227961,0.013918224,0.7231857359999999,0.78864192,0,10,0,41,95296,44292
14672,17365,26595.25382,59,329536.46,28.00819704,0,0,12,0,3634,67.91205392,20,82.84453798,0.0349607,6.734566209,0.7517155609999999,0,8,0,51,289509,24756
18909,16839,17521.96408,58,49065.519,27.96178059,0,0,12,2,5882,48.07889103,27,4672.398506,0.065368474,4.080245737,0.958906308,0,58,0,51,70632,86770
9860,17555,8075.438823,59,83123.23825,34.63807881,1,1,9,0,9082,33.09051774,16,1016.598726,0.014093563,3.118531174,0.6510216670000001,0,81,0,47,160470,19821
6758,15431,13438.4743,59,44783.68323,22.45337229,0,0,23,0,10587,44.23462076,5,406.9412726000001,0.012179101,2.524894789,0.928076723,0,5,0,43,42698,30713
